lat,lng
40.725808838087346,-73.62471784001143
40.73488361818734,-73.62458493537717
40.7441152678598,-73.62461004930012
40.753137525572846,-73.62470175448165
40.761864150104,-73.62497471760925
40.77075500274931,-73.62481466481321
40.77996541647398,-73.62500541263674
40.789104176275245,-73.62497144792806
40.79816727286764,-73.62456297368975
40.80700268653597,-73.62501560715596
40.81612587886803,-73.62456872240683
40.82495854325446,-73.62471559626243
40.83401775576424,-73.62468877088175
40.83410642671775,-73.61580538379444
40.83378915303297,-73.60680635861637
40.83419550374001,-73.59758436803257
40.83405997863979,-73.58870894339677
40.83386427743924,-73.57999561017725
40.8339989693082,-73.5709357285021
40.83377468179965,-73.56165699284482
40.83411650154717,-73.55282787940013
40.83395298829463,-73.54401959291849
40.834083699049266,-73.53479423327514
40.833763211762296,-73.52595076213375
40.83382517075622,-73.51666318295372
40.83405533819821,-73.50803126992204
40.8337958322167,-73.49872308582935
40.834198219807654,-73.48964542943327
40.83377868748969,-73.4805508252321
40.83383139778409,-73.47182605879894
40.824862492282094,-73.47197450140928
40.81620760006634,-73.4715674206998
40.80704804266675,-73.47177008817629
40.79814027635536,-73.47157587765075
40.788980882761145,-73.47194615027581
40.77982543412651,-73.47175206413793
40.77101268310868,-73.47190845376764
40.76200334237183,-73.47179188124532
40.75279097459673,-73.47170654399304
40.743862134389275,-73.47172254137932
40.734966596239516,-73.47168437632027
40.72595778206044,-73.4718958267523
40.717005249842224,-73.47197565931576
40.70819680126584,-73.47160998612821
40.69913396991769,-73.4717584362977
40.68999871865764,-73.47162155283362
40.6812142131532,-73.47168605161048
40.671740229440154,-73.47191900379487
40.67201409777532,-73.48096897880167
40.67181432599716,-73.4897010952334
40.672060866328636,-73.49888600271004
40.672135920353405,-73.50763937415255
40.6718292198611,-73.51702269613195
40.6722222412582,-73.52556067861285
40.67193231912985,-73.53484721415126
40.672074493769514,-73.54367395448264
40.67220424051989,-73.55262298005385
40.67203126665619,-73.56170239063518
40.67209524629982,-73.57088484653364
40.67175456775043,-73.57982922657888
40.67207153124397,-73.58894162767608
40.672039554491235,-73.5977914814248
40.67193230321375,-73.60665617103415
40.672192009066436,-73.61580676298232
40.672136878630916,-73.62456494844194
40.67187231765069,-73.63368405055273
40.6811092182062,-73.63390279085475
40.68996865289461,-73.63368282762647
40.69880994162245,-73.63402655034373
40.708031682165675,-73.63391527338108
40.7168363519129,-73.63372748947047
40.726098873257776,-73.63377009481734
40.735155988834336,-73.63365458552953
40.744102953714126,-73.63373197304333
40.75290630815586,-73.63385086994691
40.7621819591692,-73.63396177961931
40.77086481901231,-73.63386746871878
40.77998561290298,-73.63399770086197
40.788826936155544,-73.63398023350867
40.79795813396285,-73.63390974278235
40.80715572406241,-73.63385686517223
40.81605236775826,-73.63393622558405
40.824956853954575,-73.63401422372455
40.83374199407089,-73.63387950382769
40.843048084834415,-73.63356226741402
40.84273390454363,-73.62483737102309
40.84281152469304,-73.61575679918224
40.84296983670991,-73.60659448369006
40.843154378204076,-73.59765859081004
40.84280075977485,-73.5887394679717
40.84275600275686,-73.57975195913728
40.842999154823254,-73.57091957531755
40.843180866468224,-73.56178901206047
40.84283310083026,-73.5526068009076
40.843115454956866,-73.54390126333675
40.84309094687049,-73.53457544989024
40.842914037087404,-73.52561907027363
40.8430196269211,-73.5166082901124
40.84278925122939,-73.50762238103256
40.8431582992833,-73.49855221768804
40.84302642520491,-73.48981133435309
40.84284654590553,-73.48054274824656
40.84284359950941,-73.47202201251645
40.84301911207927,-73.46285389029629
40.83399378264443,-73.46292492196143
40.82519222715148,-73.46286843329135
40.81576931385667,-73.46261411890976
40.806994278656916,-73.46265864054118
40.79781059905322,-73.46270550427094
40.78886639523287,-73.46283023834997
40.780173450577045,-73.46264450344668
40.77078691138057,-73.46283450360649
40.76203375287192,-73.4629093871922
40.752846487658395,-73.46290733746292
40.74396412066261,-73.46293103379712
40.73509088367519,-73.46282541555392
40.72622384212286,-73.46297632596144
40.71678538772466,-73.4625960273427
40.70806703662854,-73.46280244385702
40.699013842569684,-73.46270596807629
40.68997018197062,-73.4630013527719
40.681141409561064,-73.4627439054306
40.67188597612956,-73.46297002016804
40.662875854067785,-73.46260442764209
40.66309275847025,-73.47181138768545
40.66322961917822,-73.48077222029846
40.66290524624617,-73.4896425802838
40.663185947705905,-73.49881878145354
40.66276450819396,-73.5076061078271
40.66291753423111,-73.5166091149571
40.662969668841605,-73.52602496289757
40.66320139960898,-73.53478533882382
40.662946152763695,-73.5436591108405
40.663003647551804,-73.55298420175923
40.66303706461335,-73.56195069014993
40.66282917173351,-73.57066441152107
40.662775296230464,-73.57963846624385
40.663079427698555,-73.58865383020154
40.6629657408027,-73.59788864343639
40.662971931719156,-73.60657696025864
40.66316402110141,-73.61600534800937
40.662960855842535,-73.62471348621155
40.66315124858702,-73.63393314048179
40.66316563906551,-73.642762450949
40.67200983570027,-73.64301649274906
40.680995573956146,-73.64284295330923
40.69007719973799,-73.64260307269723
40.69873632854927,-73.64277062485347
40.70779632116131,-73.64287193086233
40.71710948712917,-73.64269390505449
40.72601754213297,-73.64299467113074
40.734886529250424,-73.64294030058186
40.74418157645808,-73.64279333518193
40.75315710549591,-73.64295231961972
40.76206082818854,-73.64286380520319
40.77087949855315,-73.64281470015344
40.77989541673201,-73.64298620380302
40.78888648083105,-73.64282028800771
40.798048263137325,-73.64270083373269
40.80709841000958,-73.64293509968512
40.81622460963409,-73.64284543387745
40.82508956536013,-73.64267704066198
40.83418997761799,-73.64300971458609
40.84305650195188,-73.64261031704868
40.85221953280217,-73.6429917247344
40.852162114596865,-73.63394537403617
40.85180858429754,-73.62496435504606
40.851938106781994,-73.61588342228923
40.85180527867424,-73.60702154339394
40.852120677023954,-73.59793440989489
40.85215472316777,-73.58891433127012
40.852094587331095,-73.57959382626667
40.85196942505259,-73.57061533015553
40.85208488741867,-73.5617185092618
40.85196891373179,-73.55267803895724
40.85206930787137,-73.5436826785119
40.8517429254588,-73.53481547441501
40.851992319675695,-73.52589194893271
40.85201195398164,-73.51675809259811
40.85185183344474,-73.50785190965283
40.85189864109363,-73.49858411043189
40.851842956841054,-73.4895953200853
40.8521268589301,-73.48086903021213
40.85179392549866,-73.47202726985145
40.85176628389276,-73.462763845593
40.85199613962651,-73.4537652302002
40.84308133111911,-73.45379014173584
40.833754026964584,-73.45392118983358
40.824869181163365,-73.45397470308247
40.81583383014737,-73.45362240717257
40.807061383299484,-73.45399976126114
40.797939951217565,-73.45388493963279
40.78914832537992,-73.45375588179837
40.779900933167184,-73.4540353351549
40.77108969785207,-73.45397046877656
40.761816838966965,-73.45353920113511
40.7527637505553,-73.45380785100747
40.74379683689799,-73.45365210002316
40.73516206964578,-73.45374906399316
40.72612167602608,-73.45362963946594
40.71683790057707,-73.4535574372627
40.70792954096288,-73.45354033030443
40.69907379120163,-73.45377370290548
40.68988465198984,-73.45365140951769
40.68082464893627,-73.45370694449933
40.672024476729604,-73.45359985048815
40.662982513347636,-73.45395211677588
40.654003453787695,-73.45356410403521
40.65403983766054,-73.46270561795552
40.65385779258277,-73.47161226189476
40.65373751592832,-73.48062447387984
40.65377609324295,-73.4898200621552
40.65413772320493,-73.49876652263866
40.65383720555763,-73.50756535694235
40.654009775661244,-73.51677428142453
40.653937756359525,-73.52592128450469
40.653906984889204,-73.53472030859476
40.65415888064165,-73.54393169674692
40.65410000899584,-73.55299596213975
40.6538890656764,-73.56187849361058
40.6542230066829,-73.57075093280153
40.65396081217158,-73.57963489936232
40.65418044641555,-73.58881981745249
40.65409504167521,-73.5975758937117
40.654158767008525,-73.60685074531341
40.65376063266045,-73.61558373991423
40.654120887184796,-73.6246799681625
40.653849398247246,-73.63394751697903
40.65405584856962,-73.64295515959564
40.65375127036278,-73.65197850818458
40.66275338925899,-73.65197352000949
40.67212970446492,-73.65198129354694
40.68073645897355,-73.65173091953649
40.689883181869234,-73.65195612911364
40.69901360633715,-73.65199598211986
40.70815921407292,-73.65183094798113
40.71701155151771,-73.65165380240693
40.72621291201308,-73.65167858573638
40.7349767508304,-73.6517315399039
40.744218662340316,-73.65166072401485
40.753217355676775,-73.65177008645979
40.76199760829486,-73.65162101493004
40.771006745711404,-73.6515958181295
40.77992570763318,-73.6520095163773
40.78887602870272,-73.65190014333596
40.79783363559681,-73.65164007994768
40.80721417643631,-73.65187234575913
40.81590374702208,-73.65173478437663
40.82519192489771,-73.65174842064597
40.83384823812209,-73.65186717133211
40.84317230463263,-73.65169567621194
40.85197464472343,-73.65179710884635
40.86118701506135,-73.6515456402345
40.860969783916914,-73.64289806545274
40.86113889436652,-73.63398790799964
40.86100208436155,-73.62491196607495
40.861167451848566,-73.61587026772128
40.86112089760401,-73.60660582864196
40.86078330975079,-73.59803611650825
40.861127378276215,-73.58878056561956
40.86087551825123,-73.57959106795754
40.86106498706779,-73.57063443344153
40.860841644406186,-73.56187944163328
40.86118499695669,-73.55257690539293
40.86083214018006,-73.54401052611827
40.86100037855901,-73.53500940020645
40.86111639744745,-73.52580410964637
40.86074696741842,-73.51687002083746
40.86116264574924,-73.50802968788446
40.860756661576104,-73.49897290249616
40.86090004036615,-73.48995036127519
40.86102180082574,-73.48069529874209
40.86101743059075,-73.47165685918357
40.86075694471217,-73.46280078602102
40.86120923833532,-73.45381298776738
40.86079569987192,-73.44459291099234
40.852091635655114,-73.44464222216428
40.84314702639867,-73.44485850790564
40.834110813979414,-73.44489524963855
40.82500881002752,-73.4447674384879
40.81590711412914,-73.44487104171485
40.80712973307219,-73.44501797711239
40.79806062479167,-73.44468555606973
40.78873342481848,-73.44461779014637
40.78001149684969,-73.44459393461386
40.77106202910095,-73.44490360444031
40.76186601086586,-73.44463754128974
40.75320363199687,-73.44492695164979
40.74415804567156,-73.44457471884195
40.73519120782139,-73.44460074522596
40.725974012505404,-73.44488858532934
40.716916046401145,-73.44464361088407
40.70793938141074,-73.44470509312632
40.69874057305782,-73.4445483361428
40.68996132958446,-73.44478667204454
40.68084459727056,-73.44492417503987
40.67200548807255,-73.44489497152267
40.662744091319524,-73.44456620857854
40.65396698087788,-73.44500835523903
40.64480558307905,-73.44486943370025
40.64510086000252,-73.45357586682564
40.64492242668077,-73.46267167068802
40.64513851153717,-73.47179701058185
40.64494271350853,-73.48087741174882
40.64489394501572,-73.48983713016149
40.645076505816505,-73.4988803314821
40.644837993017106,-73.50758158183056
40.64514329761502,-73.51670973471035
40.64516244173953,-73.52574342835989
40.64505203275557,-73.53464947556509
40.64476933394487,-73.54390278192851
40.6447923203948,-73.55258106126684
40.645033570938175,-73.56175620535961
40.6450848581331,-73.57098006300653
40.6449080218619,-73.57965444538864
40.64508804532569,-73.58898826163491
40.64518030088396,-73.59764887196374
40.64522445982178,-73.60661399484677
40.644802072696095,-73.61589777265715
40.64508605594451,-73.62493625329351
40.6449016903404,-73.63362095686905
40.645177886416356,-73.64273502897674
40.645010831715354,-73.65160640190611
40.64516396042644,-73.66076189470613
40.653746252419516,-73.66097949212781
40.663160991610084,-73.66099762109074
40.67217749930667,-73.66102505292442
40.68118995199252,-73.66069856069034
40.689936891721615,-73.66077985911535
40.699095812228784,-73.6608225057482
40.70799367052445,-73.66057963332742
40.71699229899055,-73.66059469898428
40.72588961656712,-73.66058656534851
40.735159979895855,-73.66069697113629
40.74400876349123,-73.66058578581837
40.75301436443531,-73.66091577103263
40.76219208268068,-73.66084173873628
40.771069381484686,-73.66063087060667
40.780022699339085,-73.66056555993997
40.78910693618873,-73.66082283960685
40.79787307150994,-73.66081004611554
40.807000695400504,-73.66083851254662
40.81583904413169,-73.6606833495602
40.82498321158248,-73.6607017053339
40.83399570319186,-73.66093976910372
40.84275827786579,-73.66069333639774
40.85202327417183,-73.66094849192845
40.860975480977814,-73.66072456865415
40.87012722873235,-73.66100679182222
40.86991381643264,-73.65194776629644
40.870028481793064,-73.64287330911397
40.86985276238268,-73.63369394363154
40.86998789519224,-73.62477763914268
40.86990326764746,-73.61559639059142
40.869890837475886,-73.6067324125175
40.87010944121075,-73.59799631393172
40.87021761733649,-73.58901362931427
40.870101890578795,-73.57975770668084
40.86993795992566,-73.57059093415903
40.86977147371173,-73.56156911614977
40.86986828275334,-73.55272587284516
40.86998682533205,-73.54397241718408
40.8701405666714,-73.53500937031801
40.86973363626678,-73.52598736939144
40.86976206293202,-73.5167355001256
40.86979940328573,-73.50782555476536
40.87019619197324,-73.49890205243048
40.870229925140265,-73.49003054712921
40.87004462834527,-73.4810326800542
40.86989283553038,-73.47199976680574
40.870085416090824,-73.462722124858
40.87001150408704,-73.45383939848372
40.87016706577649,-73.44462474217868
40.87010917759797,-73.43589558664955
40.86081259321031,-73.43589564306184
40.852115850455135,-73.43559120310981
40.84290290038587,-73.4358574523366
40.83389894941988,-73.43565170395107
40.825026040609956,-73.43558177168639
40.815988716981565,-73.43569998866596
40.807053659488616,-73.43564721707519
40.79817675955097,-73.43589865783738
40.788994023370876,-73.43554848819814
40.78002643786591,-73.43560883473596
40.77079131610751,-73.43599097507115
40.76214173701168,-73.43595800207255
40.75320690386609,-73.43570900961421
40.74375332474564,-73.43595519183341
40.73491590654453,-73.43556072971485
40.72577233407764,-73.43571152468647
40.71685346171399,-73.43572441181628
40.70775475951347,-73.43585821419985
40.69876865885979,-73.43584158047062
40.689966980659676,-73.43599695758297
40.681146710951865,-73.43570221030619
40.67201563747911,-73.43580023082912
40.66280601872739,-73.43556736560032
40.65417136475425,-73.43574121662253
40.64481514238612,-73.43565185176998
40.63586773706094,-73.43563976610963
40.636142105466824,-73.44489134585959
40.63608096332904,-73.45375571375291
40.63588409613481,-73.46296051875832
40.63618485885506,-73.47160808747856
40.63593807116077,-73.48092808828679
40.635922921569055,-73.4899891373607
40.63618660234316,-73.4988883407368
40.63607912082002,-73.50791935381447
40.63590700827601,-73.51678663378333
40.63580077565148,-73.52570585097716
40.636205026096725,-73.53472154580642
40.63586067109049,-73.54389972717165
40.636104037394155,-73.55257333499823
40.636139674246806,-73.56178492436949
40.63619635074456,-73.57055012207546
40.63592242451551,-73.57968830901679
40.63603225163536,-73.58888337781632
40.63584158378755,-73.59794229260778
40.63596142109472,-73.6065591392989
40.635806657582876,-73.61562574754336
40.63575979989709,-73.62487272878506
40.63617894195987,-73.63399655479495
40.63580541769462,-73.64286405189179
40.63575888763134,-73.65182435531838
40.63610146432502,-73.66065864501094
40.636101357443536,-73.66967189210649
40.64491469222999,-73.66980086925649
40.65406016474934,-73.66973571979659
40.662877260914975,-73.66988044251934
40.67200504126593,-73.66971848728308
40.681186510217515,-73.6697910878535
40.69012636739914,-73.6699838038402
40.69892884764463,-73.66994773023609
40.70814966786297,-73.66955421743721
40.71686185366198,-73.66979714562474
40.72580970739685,-73.66955369239267
40.7350138290448,-73.67003182358494
40.74374404020138,-73.66956873495205
40.75319196998836,-73.66973459795011
40.76175654707553,-73.66999514434633
40.77105115465419,-73.6699688055304
40.77995152594333,-73.66980986319825
40.78912893495002,-73.66963866769471
40.79807397951096,-73.66962783971326
40.80721866393533,-73.66980794573185
40.815771705321424,-73.66992437116191
40.82497964252928,-73.66981149353055
40.833890697801934,-73.66992210727967
40.84298595819357,-73.67000887891183
40.851820135092865,-73.67000832604849
40.861056182458015,-73.67001844126035
40.87002751273702,-73.66999949447401
40.87878564951654,-73.67003214944268
40.87890393634283,-73.6609626514643
40.879120528518406,-73.65188393736314
40.87910699454256,-73.64273433808088
40.87900940163856,-73.63382767603893
40.879201998879076,-73.62463558017583
40.87895201430988,-73.61596248129794
40.878994229914326,-73.60678204787823
40.87877287534061,-73.59760704290585
40.878833841466296,-73.58901778168382
40.87908636623836,-73.57999281007376
40.87873657365755,-73.57066315589864
40.87915416783799,-73.56153923749584
40.878778120453795,-73.55279894640906
40.878931594924914,-73.543910987835
40.87873594166842,-73.53480210986717
40.87904631794404,-73.52579432246117
40.878874543078396,-73.51667172332063
40.87921140623213,-73.50781318014417
40.87918060210006,-73.49856323474557
40.879199612269325,-73.48986574803821
40.878815495577044,-73.48080831792296
40.87903144421611,-73.4715847496158
40.87901829899234,-73.46297404056347
40.87910592070396,-73.4536849784069
40.87906597364464,-73.44458529754633
40.87902039847515,-73.43601387825069
40.87890838976831,-73.42703278603061
40.869765601619584,-73.4268936594882
40.86104920650372,-73.42673687511528
40.851841232405704,-73.42693198118049
40.84313819032674,-73.42691386249791
40.83388224838742,-73.4269886811517
40.82487705536206,-73.42691999556678
40.81579918015974,-73.42695266692346
40.8070790636062,-73.42654939539254
40.79804843217072,-73.42692676775246
40.788900241234614,-73.42687395668725
40.77996133442148,-73.42656408989318
40.77098151033576,-73.42686943692016
40.7619445322594,-73.42662986530001
40.753135260834995,-73.42684163883936
40.743866372159005,-73.42671119435668
40.735157191649954,-73.42662236054014
40.72605030424327,-73.42657871087883
40.71697835499572,-73.42702780121554
40.70783991740362,-73.42679686123265
40.698961479613686,-73.42686971179009
40.69008088684784,-73.42659087775976
40.681069193643815,-73.4267493095782
40.67179714523437,-73.42662492094061
40.66302478405515,-73.42701453721808
40.65417954173317,-73.42682941575752
40.64473756737633,-73.4267024781915
40.635888262462295,-73.42695295164745
40.62678843131228,-73.42679114981169
40.62712898413355,-73.43565364551908
40.62720649278547,-73.44489015846335
40.6269752985156,-73.4537611239
40.62718954318917,-73.46298607694001
40.626926161940546,-73.47160476385876
40.62673821365175,-73.48064802089708
40.62704518409494,-73.4899760928883
40.6268118089698,-73.49870615436652
40.62693717104267,-73.50755852423632
40.626836396163235,-73.51654765591552
40.62718495208553,-73.52559817169836
40.62718107009407,-73.53502250199968
40.627083619655096,-73.5436952586054
40.62694386646659,-73.55283649131252
40.62679507508123,-73.5620019782308
40.62696752139178,-73.57072945718835
40.62697437262996,-73.57968683695624
40.627011156842556,-73.5890190752358
40.62692288599466,-73.59801676897635
40.62679729735123,-73.60667877823587
40.62674431498397,-73.61575442188969
40.62699363500692,-73.62476894559028
40.627084210649954,-73.63398716232486
40.62685473613769,-73.64267629805157
40.62706789902601,-73.65168933119885
40.627186069754735,-73.66095684937285
40.62679630330028,-73.66966823070261
40.626778935506394,-73.67881421505079
40.635877858232625,-73.67896826912808
40.64504846978451,-73.67902393778084
40.65415507285426,-73.67881395308054
40.66302814979606,-73.67874374223166
40.67174453353379,-73.67898749391158
40.6811821617572,-73.6788337055725
40.68979955253693,-73.67887858837892
40.69921729492694,-73.67901929601855
40.70818916573011,-73.67858284361913
40.71719711969411,-73.67871399391792
